"ENSEMBL"	"gene_name"	"transcript_type"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"change"
"ENSG00000227388"	"AL133410.1"	"lncRNA"	29.5050942938963	0.390534553548724	0.435710805912011	0.896315969789353	0.370084032238263	0.723445799098907	"NOT"
"ENSG00000185332"	"TMEM105"	"lncRNA"	50.6974938028021	-0.285690636968396	0.318750319280048	-0.896283453499518	0.37010139405319	0.723445799098907	"NOT"
"ENSG00000287917"	"AP000944.7"	"lncRNA"	61.1883597906162	-0.279960484762554	0.312387260067317	-0.896196870199589	0.37014762698662	0.723445799098907	"NOT"
"ENSG00000187954"	"CYHR1"	"retained_intron"	780.820337339034	0.128752570545159	0.143672100084534	0.896155693898841	0.370169615177903	0.723445799098907	"NOT"
"ENSG00000260439"	"LMF1-AS1"	"lncRNA"	14.347317262297	-0.531188893421386	0.592765311401726	-0.896120071812689	0.370188638066893	0.723445799098907	"NOT"
"ENSG00000144152"	"FBLN7"	"protein_coding"	96.959472244991	-0.239167192098648	0.266905963016601	-0.896072869244111	0.370213846094894	0.723445799098907	"NOT"
"ENSG00000272842"	"AL391834.1"	"lncRNA"	21.2137928655885	0.443703716310908	0.495261024179536	0.895898717339934	0.370306859284525	0.723543747524895	"NOT"
"ENSG00000156265"	"MAP3K7CL"	"processed_transcript"	36.2315430794319	0.342583663472695	0.382473555092758	0.895705491036135	0.370410076948676	0.723661609510615	"NOT"
"ENSG00000164066"	"INTU"	"protein_coding"	98.2564637154273	0.245960735727066	0.274626642903691	0.89561862289276	0.370456486011644	0.723668471400698	"NOT"
"ENSG00000119509"	"INVS"	"protein_coding"	295.161219503692	0.166999017660704	0.186498515267761	0.895444220673494	0.3705496708118	0.723713458595491	"NOT"
"ENSG00000147144"	"CCDC120"	"protein_coding"	709.584099274535	-0.126398646199287	0.14116209127055	-0.895414945057965	0.370565314484164	0.723713458595491	"NOT"
"ENSG00000168297"	"PXK"	"protein_coding"	377.033735900126	0.143932172114701	0.160779418123251	0.895215157479704	0.370672083612043	0.723838181564436	"NOT"
"ENSG00000162928"	"PEX13"	"protein_coding"	701.737983968192	0.158902313073622	0.177541138047498	0.895016866632402	0.370778071750675	0.723961350744663	"NOT"
"ENSG00000256235"	"SMIM3"	"protein_coding"	56.4486159410675	-0.295744088420305	0.330576331339653	-0.894631769981258	0.370983962917031	0.724093645710733	"NOT"
"ENSG00000117281"	"CD160"	"protein_coding"	18.7222901925867	0.505329294688533	0.564868868127354	0.894595760541369	0.371003218920412	0.724093645710733	"NOT"
"ENSG00000241935"	"HOGA1"	"retained_intron"	16.8332779952478	0.505313983139039	0.564891842456221	0.894532271774132	0.37103717097106	0.724093645710733	"NOT"
"ENSG00000166323"	"C11orf65"	"protein_coding"	19.4880810792594	-0.472209601257297	0.527889436532549	-0.894523679729252	0.371041765909042	0.724093645710733	"NOT"
"ENSG00000213918"	"DNASE1"	"nonsense_mediated_decay"	1965.30397459071	0.143785945374252	0.160746507408613	0.894488768012561	0.371060436702388	0.724093645710733	"NOT"
"ENSG00000229692"	"SOS1-IT1"	"lncRNA"	20.8234662836347	-0.457878323816229	0.512087342713521	-0.894141068572324	0.371246418254931	0.724241051247286	"NOT"
"ENSG00000065534"	"MYLK"	"protein_coding"	381.684985839999	-0.163564653625252	0.182950946165956	-0.894035571026132	0.371302859454422	0.724241051247286	"NOT"
"ENSG00000180902"	"D2HGDH"	"protein_coding"	165.355302458592	0.249329585130315	0.278888094232654	0.894013011980064	0.371314929237609	0.724241051247286	"NOT"
"ENSG00000117262"	"GPR89A"	"protein_coding"	171.288163123093	0.190289420098917	0.212856423740373	0.893980161627721	0.371332505621373	0.724241051247286	"NOT"
"ENSG00000151131"	"C12orf45"	"protein_coding"	162.518586345361	-0.282455557048634	0.31597944305276	-0.893904851276898	0.371372801920489	0.724241051247286	"NOT"
"ENSG00000196792"	"STRN3"	"protein_coding"	349.00772332957	0.15093213491673	0.16886322384092	0.893812942117688	0.371421983417367	0.724241051247286	"NOT"
"ENSG00000258459"	"AL356019.1"	"lncRNA"	46.0500643657456	-0.385452096709709	0.4312577818062	-0.893785835226794	0.37143648935338	0.724241051247286	"NOT"
"ENSG00000275645"	"AC068338.3"	"lncRNA"	12.8758171035152	0.567711640902222	0.635390655468835	0.893484403674973	0.371597820610384	0.724471886478352	"NOT"
"ENSG00000122965"	"RBM19"	"processed_transcript"	696.88226574041	-0.13277345965003	0.148642245925786	-0.893241748488656	0.371727725336181	0.724591536727346	"NOT"
"ENSG00000150527"	"MIA2"	"protein_coding"	395.103584925693	-0.159922773189757	0.179052617324945	-0.893160767929619	0.371771084302504	0.724591536727346	"NOT"
"ENSG00000258096"	"AC025031.2"	"lncRNA"	15.9883735133412	-0.517959011263557	0.579937454870711	-0.893129089893028	0.371788046349254	0.724591536727346	"NOT"
"ENSG00000092148"	"HECTD1"	"protein_coding"	1186.16208218446	-0.143094838653965	0.16023690570519	-0.893020481294346	0.371846204610855	0.724621170357528	"NOT"
"ENSG00000126749"	"EMG1"	"retained_intron"	1344.63852167767	0.138010847557579	0.154599676715649	0.892698163990461	0.372018833861947	0.724734948318265	"NOT"
"ENSG00000140943"	"MBTPS1"	"retained_intron"	1693.67845450025	-0.115242910826892	0.129095365338087	-0.892695957946149	0.372020015563784	0.724734948318265	"NOT"
"ENSG00000119655"	"NPC2"	"protein_coding"	2758.58932380196	-0.137070342194387	0.153557044293248	-0.892634674138581	0.372052844115685	0.724734948318265	"NOT"
"ENSG00000184451"	"CCR10"	"protein_coding"	152.952564900401	-0.266192544934121	0.298276112791863	-0.892436683724218	0.372158916029379	0.724734948318265	"NOT"
"ENSG00000188342"	"GTF2F2"	"protein_coding"	691.966761327626	0.158481494116442	0.177599104845827	0.89235525288272	0.372202547445957	0.724734948318265	"NOT"
"ENSG00000235191"	"NUCB1-AS1"	"lncRNA"	510.530742984432	-0.15540298423748	0.174158029226453	-0.892310190507574	0.372226693656359	0.724734948318265	"NOT"
"ENSG00000276728"	"AC142472.1"	"lncRNA"	16.3569296974259	0.520042661621099	0.582827375509681	0.892275626494592	0.372245215085314	0.724734948318265	"NOT"
"ENSG00000156313"	"RPGR"	"protein_coding"	229.792247250901	0.167075670730082	0.187247901319757	0.892269924268859	0.372248270727787	0.724734948318265	"NOT"
"ENSG00000132938"	"MTUS2"	"protein_coding"	58.857319674822	0.324714279467488	0.36399978808365	0.892072715693084	0.372353958134485	0.724764877373273	"NOT"
"ENSG00000101276"	"SLC52A3"	"protein_coding"	67.6530673427643	-0.281222981175799	0.315274377375275	-0.891994406640461	0.37239593043634	0.724764877373273	"NOT"
"ENSG00000140406"	"TLNRD1"	"protein_coding"	358.413243791602	-0.475780620998305	0.53342825362125	-0.891929922662334	0.372430494937853	0.724764877373273	"NOT"
"ENSG00000168143"	"FAM83B"	"protein_coding"	175.28281681197	0.203904318276857	0.228612633768616	0.891920603492252	0.372435490334849	0.724764877373273	"NOT"
"ENSG00000078140"	"UBE2K"	"protein_coding"	1332.91377436988	0.12337858109821	0.138348230662174	0.891797318315417	0.372501579355224	0.724809878168699	"NOT"
"ENSG00000100883"	"SRP54"	"protein_coding"	1125.68680317624	-0.124953507231196	0.140154484002035	-0.891541274051437	0.372638859256366	0.724988888464793	"NOT"
"ENSG00000179889"	"PDXDC1"	"protein_coding"	2368.59469307499	-0.152856655448138	0.171466721940932	-0.891465432579947	0.372679528201938	0.724988888464793	"NOT"
"ENSG00000115233"	"PSMD14"	"protein_coding"	1509.17785941906	-0.199569479363679	0.223903929932452	-0.891317447728074	0.372758890959802	0.7250491610246	"NOT"
"ENSG00000117013"	"KCNQ4"	"protein_coding"	52.0740311088429	-0.304124551092508	0.341234719065593	-0.891247385158508	0.37279646844857	0.7250491610246	"NOT"
"ENSG00000260528"	"FAM157C"	"lncRNA"	40.5209875015825	0.32877522855994	0.369082062660334	0.89079167432342	0.373040942511003	0.725271801740182	"NOT"
"ENSG00000155304"	"HSPA13"	"protein_coding"	907.238144263213	-0.150751389246297	0.169238370601622	-0.890763653126614	0.373055978212558	0.725271801740182	"NOT"
"ENSG00000143811"	"PYCR2"	"protein_coding"	217.190114022733	0.174544518550333	0.195955855403519	0.890733875703308	0.37307195668695	0.725271801740182	"NOT"
"ENSG00000127324"	"TSPAN8"	"protein_coding"	247.230832080212	0.159428235875697	0.178989363543621	0.890713463187678	0.373082910225329	0.725271801740182	"NOT"
"ENSG00000168883"	"USP39"	"processed_transcript"	969.387530807536	0.152743266538603	0.171557275507366	0.890333948746141	0.373286597339199	0.725424800423121	"NOT"
"ENSG00000073598"	"FNDC8"	"protein_coding"	28.3022809998326	0.390820175001878	0.438968036781632	0.890315791252689	0.373296344273434	0.725424800423121	"NOT"
"ENSG00000100399"	"CHADL"	"protein_coding"	90.2898762554514	0.240507454268392	0.270138697397364	0.890311001665245	0.373298915348061	0.725424800423121	"NOT"
"ENSG00000176208"	"ATAD5"	"protein_coding"	279.65937713728	0.197453466250152	0.221817761815535	0.890160754639456	0.373379574273393	0.725424800423121	"NOT"
"ENSG00000280300"	"AC117503.4"	"TEC"	51.951074886668	0.327283782393803	0.36772030144121	0.890034575494135	0.373447320882334	0.725424800423121	"NOT"
"ENSG00000141279"	"NPEPPS"	"protein_coding"	2376.84301759422	0.110472477889676	0.124138267033057	0.889914774307737	0.373511650154741	0.725424800423121	"NOT"
"ENSG00000184178"	"SCFD2"	"protein_coding"	320.435394469029	0.165553675291058	0.186034925240992	0.889906425240302	0.373516133583302	0.725424800423121	"NOT"
"ENSG00000143156"	"NME7"	"processed_transcript"	508.914776047791	0.141156211739557	0.158633855646342	0.889823998568441	0.373560398290036	0.725424800423121	"NOT"
"ENSG00000071894"	"CPSF1"	"retained_intron"	2206.29127605776	-0.134781642202121	0.15147510304408	-0.88979402881079	0.37357649343066	0.725424800423121	"NOT"
"ENSG00000168172"	"HOOK3"	"retained_intron"	309.902193218659	-0.167899482267478	0.188714403384115	-0.889701470882066	0.373626204012418	0.725424800423121	"NOT"
"ENSG00000280416"	"AC009084.3"	"TEC"	107.055287013645	-0.228949970314225	0.257391272675714	-0.88950168330951	0.373733518947391	0.725424800423121	"NOT"
"ENSG00000197555"	"SIPA1L1"	"processed_transcript"	518.407070582615	-0.142459936247534	0.16016564317727	-0.889453776861875	0.373759254500689	0.725424800423121	"NOT"
"ENSG00000196233"	"LCOR"	"nonsense_mediated_decay"	599.802690693266	-0.20871671494609	0.234668532216817	-0.889410748746024	0.373782370327616	0.725424800423121	"NOT"
"ENSG00000205352"	"PRR13"	"protein_coding"	332.608466849802	0.152407421825353	0.171362699048652	0.889385045120479	0.373796179408234	0.725424800423121	"NOT"
"ENSG00000124733"	"MEA1"	"protein_coding"	956.9541043211	-0.163077365241044	0.183373308072849	-0.889318990614809	0.373831668145505	0.725424800423121	"NOT"
"ENSG00000163879"	"DNALI1"	"protein_coding"	11.102739486375	0.591122933842872	0.664757496496069	0.889230940543997	0.373878977559556	0.725424800423121	"NOT"
"ENSG00000068137"	"PLEKHH3"	"retained_intron"	732.842365364186	0.138418398467228	0.155676529987427	0.889141082977685	0.373927261962384	0.725424800423121	"NOT"
"ENSG00000213672"	"NCKIPSD"	"protein_coding"	354.643829029725	0.199752214789968	0.224661436478664	0.889125512241345	0.373935629192618	0.725424800423121	"NOT"
"ENSG00000254635"	"WAC-AS1"	"lncRNA"	389.964000812963	0.157611469146523	0.177371917068965	0.888593142313738	0.374221777946299	0.725892323988859	"NOT"
"ENSG00000133243"	"BTBD2"	"retained_intron"	909.898159633145	-0.126285761875622	0.142130935979992	-0.888517063543432	0.374262681331067	0.725892323988859	"NOT"
"ENSG00000213085"	"CFAP45"	"retained_intron"	49.681693437278	-0.292870635591797	0.329702492391028	-0.888287599732343	0.374386068191539	0.726036745692698	"NOT"
"ENSG00000174799"	"CEP135"	"protein_coding"	331.651395381976	0.184354718064229	0.207555588742924	0.88821852102749	0.374423217992085	0.726036745692698	"NOT"
"ENSG00000240857"	"RDH14"	"protein_coding"	137.508016835169	-0.215021579244465	0.242108251057896	-0.888121649323909	0.374475318414511	0.72605431808445	"NOT"
"ENSG00000250365"	"AL139353.2"	"lncRNA"	94.7387837518192	-0.228713469069752	0.25756835534976	-0.887971927914725	0.374555851765199	0.726127007501598	"NOT"
"ENSG00000091157"	"WDR7"	"protein_coding"	350.698139521461	0.187622384598649	0.211314512631927	0.88788215377074	0.374604145335769	0.726137186236289	"NOT"
"ENSG00000006715"	"VPS41"	"protein_coding"	684.648346843629	0.138590547256742	0.156116699077374	0.887736853749734	0.374682316943164	0.726205271924537	"NOT"
"ENSG00000149262"	"INTS4"	"protein_coding"	674.20312887164	0.139386787614735	0.15705452334233	0.887505718704549	0.374806688688116	0.726362876297359	"NOT"
"ENSG00000269570"	"AP001350.1"	"lncRNA"	197.391866059497	-0.196125813556035	0.221064426710286	-0.887188483803712	0.37497743155442	0.726559635158849	"NOT"
"ENSG00000224687"	"RASAL2-AS1"	"lncRNA"	27.6517933651232	-0.418469458190392	0.47171883264159	-0.887116284603254	0.375016297480976	0.726559635158849	"NOT"
"ENSG00000100342"	"APOL1"	"protein_coding"	941.843005345768	0.140254992144489	0.158110962894644	0.887066839495164	0.375042915970105	0.726559635158849	"NOT"
"ENSG00000232640"	"AL354892.2"	"lncRNA"	11.9226222210055	0.623762757227565	0.703229800595268	0.886997048048254	0.375080489780582	0.726559635158849	"NOT"
"ENSG00000100629"	"CEP128"	"nonsense_mediated_decay"	367.754358525791	0.191481487654908	0.21593298876891	0.886763475773635	0.375206255638015	0.726575741240829	"NOT"
"ENSG00000111261"	"MANSC1"	"protein_coding"	121.034301958142	0.204925747997677	0.231106917891054	0.88671403637636	0.375232879382265	0.726575741240829	"NOT"
"ENSG00000000419"	"DPM1"	"processed_transcript"	822.824871577702	-0.138961206203827	0.156720087496572	-0.886684077475818	0.375249013199186	0.726575741240829	"NOT"
"ENSG00000197170"	"PSMD12"	"protein_coding"	1907.13575417395	-0.126817156381034	0.143027674169659	-0.886661669619296	0.375261080819878	0.726575741240829	"NOT"
"ENSG00000165997"	"ARL5B"	"protein_coding"	639.449722168622	0.19986217871435	0.225460680180151	0.886461349068285	0.375368972938974	0.726686472308379	"NOT"
"ENSG00000234537"	"AL354751.1"	"unprocessed_pseudogene"	11.1519736425156	-0.63252282048455	0.713589805991013	-0.886395538689234	0.375404422416569	0.726686472308379	"NOT"
"ENSG00000138795"	"LEF1"	"protein_coding"	68.1318837977893	-0.293330214854871	0.330957833828416	-0.886306909438339	0.375452166795905	0.726695508702033	"NOT"
"ENSG00000101489"	"CELF4"	"protein_coding"	50.7263000920649	-0.301659599457441	0.34041734700717	-0.886146379171115	0.375538653640799	0.726710641545893	"NOT"
"ENSG00000155016"	"CYP2U1"	"protein_coding"	175.707891427996	0.203750468956126	0.229932286950041	0.88613248560606	0.375546139478192	0.726710641545893	"NOT"
"ENSG00000153914"	"SREK1"	"protein_coding"	1257.5891927912	0.137442208006533	0.155119468191073	0.886040995429629	0.37559543658513	0.726722676360952	"NOT"
"ENSG00000072786"	"STK10"	"protein_coding"	941.160495426155	-0.121924679030939	0.137711306180436	-0.885364335090883	0.375960161521076	0.727149663683753	"NOT"
"ENSG00000135749"	"PCNX2"	"protein_coding"	703.890721422194	0.13065498546144	0.147573573791051	0.885354891834728	0.375965253052615	0.727149663683753	"NOT"
"ENSG00000160785"	"SLC25A44"	"protein_coding"	1050.49499281864	-0.124364251687744	0.140471041843476	-0.885337291271186	0.375974742882791	0.727149663683753	"NOT"
"ENSG00000154473"	"BUB3"	"protein_coding"	2230.30618671391	-0.133123168789333	0.150368695980278	-0.885311719447198	0.375988530901801	0.727149663683753	"NOT"
"ENSG00000269583"	"L34079.3"	"lncRNA"	77.7041852890418	0.255786406403945	0.288951388544154	0.885222970177418	0.376036385859029	0.727158852526573	"NOT"
"ENSG00000234070"	"SPATA17-AS1"	"lncRNA"	19.0695809219274	0.537079002692698	0.606884101738611	0.884977874941964	0.376168564469682	0.727331081100691	"NOT"
"ENSG00000176597"	"B3GNT5"	"protein_coding"	267.614757118494	-0.172453882719833	0.194924140864836	-0.884723061775174	0.376306014312142	0.727498706907462	"NOT"
"ENSG00000273301"	"AC016717.2"	"lncRNA"	184.084228252198	-0.261177522137903	0.29526017480268	-0.884567389802728	0.376390001235469	0.727498706907462	"NOT"
"ENSG00000114904"	"NEK4"	"protein_coding"	348.541880344298	-0.189826496369434	0.214609689453128	-0.884519691786301	0.376415737210564	0.727498706907462	"NOT"
"ENSG00000104953"	"TLE6"	"protein_coding"	23.238182436997	-0.406921767587886	0.46005986907233	-0.884497420756145	0.376427754155023	0.727498706907462	"NOT"
"ENSG00000158042"	"MRPL17"	"protein_coding"	1602.06455751752	0.14384011402551	0.162674627051998	0.884219725178977	0.376577612288747	0.727543779166018	"NOT"
"ENSG00000243224"	"AC006252.1"	"lncRNA"	11.886345747099	-0.558031358647254	0.631105743253954	-0.884212138159397	0.376581707132568	0.727543779166018	"NOT"
"ENSG00000245146"	"MALINC1"	"lncRNA"	49.1044217385726	-0.301204533544568	0.340728783537077	-0.884000847881969	0.376695755132509	0.727543779166018	"NOT"
"ENSG00000134780"	"DAGLA"	"protein_coding"	238.219129240027	-0.212436145468972	0.240325965533621	-0.883950034268156	0.376723185937846	0.727543779166018	"NOT"
"ENSG00000173473"	"SMARCC1"	"protein_coding"	1379.5708177328	0.122108767889165	0.138161864182012	0.883809498461173	0.376799058053693	0.727543779166018	"NOT"
"ENSG00000174837"	"ADGRE1"	"protein_coding"	54.5967564141837	-0.286160328951597	0.323834911705849	-0.88366114525517	0.376879160832499	0.727543779166018	"NOT"
"ENSG00000273611"	"ZNHIT3"	"protein_coding"	644.307057522469	0.136491612429793	0.154467593445901	0.883626198770272	0.376898031589331	0.727543779166018	"NOT"
"ENSG00000149150"	"SLC43A1"	"protein_coding"	21.1266829711316	-0.419463742702597	0.474767544308178	-0.883513937992186	0.376958655243817	0.727543779166018	"NOT"
"ENSG00000232070"	"TMEM253"	"nonsense_mediated_decay"	44.3911761823986	-0.327005271898739	0.370123674185819	-0.883502717350003	0.376964715004444	0.727543779166018	"NOT"
"ENSG00000239665"	"AL157392.3"	"lncRNA"	73.2908894835807	0.288912062346569	0.327015930919319	0.883480084699141	0.376976938056866	0.727543779166018	"NOT"
"ENSG00000065970"	"FOXJ2"	"protein_coding"	372.742830243594	-0.198346219824718	0.224517711507435	-0.883432396014555	0.377002693740653	0.727543779166018	"NOT"
"ENSG00000132305"	"IMMT"	"protein_coding"	2146.15598341948	0.136270561536416	0.154252478043539	0.883425428653099	0.377006456761012	0.727543779166018	"NOT"
"ENSG00000089163"	"SIRT4"	"protein_coding"	175.195087407108	0.184149957987603	0.208452217250326	0.883415683539893	0.377011720063386	0.727543779166018	"NOT"
"ENSG00000143155"	"TIPRL"	"protein_coding"	1116.96389602943	-0.152690089011583	0.172884816359491	-0.883189699516956	0.377133785971128	0.727696096229319	"NOT"
"ENSG00000184640"	"SEPTIN9"	"protein_coding"	5572.81951898567	-0.112908439264373	0.127874521735155	-0.88296274920364	0.377256398345013	0.727763182085798	"NOT"
"ENSG00000250615"	"AC008581.1"	"lncRNA"	69.7112130956926	0.26392795035349	0.298956892989187	0.882829453151414	0.377328424440847	0.727763182085798	"NOT"
"ENSG00000135070"	"ISCA1"	"protein_coding"	398.836728243651	-0.179319552346563	0.203125429439422	-0.882802083626075	0.377343214525309	0.727763182085798	"NOT"
"ENSG00000183486"	"MX2"	"protein_coding"	119.02206917771	0.291938090905136	0.330717820661797	0.88274073142155	0.377376369642599	0.727763182085798	"NOT"
"ENSG00000089195"	"TRMT6"	"protein_coding"	543.537951437988	0.12924473285777	0.146415434983618	0.882726147500987	0.377384251149174	0.727763182085798	"NOT"
"ENSG00000141086"	"CTRL"	"processed_transcript"	72.5784082903314	-0.258886655656213	0.293354742727676	-0.882503733360602	0.377504461751219	0.727863225185321	"NOT"
"ENSG00000144567"	"RETREG2"	"protein_coding"	1308.95390853937	-0.118782840768705	0.13461316050602	-0.882401396135355	0.377559780996984	0.727863225185321	"NOT"
"ENSG00000132661"	"NXT1"	"protein_coding"	251.883362773854	-0.197222430672729	0.223515980353707	-0.882363893447934	0.377580054640154	0.727863225185321	"NOT"
"ENSG00000245958"	"AC093752.1"	"processed_transcript"	175.189702999708	0.190226986053543	0.21560085999137	0.882310887169731	0.377608710540719	0.727863225185321	"NOT"
"ENSG00000258451"	"EGILA"	"lncRNA"	100.462591581667	-0.217240145446387	0.24626065621316	-0.882155309690831	0.377692825539129	0.727899351053026	"NOT"
"ENSG00000239332"	"LINC01119"	"lncRNA"	30.6736632524433	0.394165832244715	0.446883290984504	0.882033050231863	0.377758934815496	0.727899351053026	"NOT"
"ENSG00000104472"	"CHRAC1"	"protein_coding"	924.595532114534	-0.519652094993186	0.589164109027587	-0.882015871351819	0.377768224511204	0.727899351053026	"NOT"
"ENSG00000130560"	"UBAC1"	"protein_coding"	1285.39458905411	0.115997603726492	0.131529474562599	0.88191338186548	0.377823649916444	0.727899351053026	"NOT"
"ENSG00000140993"	"TIGD7"	"protein_coding"	77.6147273805366	0.237828400152972	0.269764740107879	0.881614105897843	0.377985524379095	0.727899351053026	"NOT"
"ENSG00000188921"	"HACD4"	"protein_coding"	125.496342779157	0.20002068270225	0.226903792555897	0.881521989778884	0.378035357382304	0.727899351053026	"NOT"
"ENSG00000198162"	"MAN1A2"	"protein_coding"	559.333474378775	-0.171223746725867	0.194257013572852	-0.881428904813532	0.37808571862309	0.727899351053026	"NOT"
"ENSG00000167693"	"NXN"	"protein_coding"	360.053573896816	0.153694465462775	0.174377788788367	0.881387856393258	0.378107928134362	0.727899351053026	"NOT"
"ENSG00000065621"	"GSTO2"	"protein_coding"	20.2343818810021	0.471343784188069	0.53481367888093	0.881323352039783	0.378142830252327	0.727899351053026	"NOT"
"ENSG00000249180"	"AC020900.1"	"lncRNA"	684.957721993165	0.136012828421615	0.154329045572219	0.881317109927746	0.378146207849514	0.727899351053026	"NOT"
"ENSG00000176463"	"SLCO3A1"	"protein_coding"	1536.18789245343	-0.116012872487478	0.131642171440495	-0.881274375969398	0.378169331627443	0.727899351053026	"NOT"
"ENSG00000275437"	"AL121832.3"	"lncRNA"	30.2800207970269	0.449010096723399	0.509564003070336	0.881165258962417	0.378228379896493	0.727899351053026	"NOT"
"ENSG00000204152"	"TIMM23B"	"nonsense_mediated_decay"	73.5146885081856	-0.242467902283987	0.275167798876887	-0.881163796322222	0.378229171437447	0.727899351053026	"NOT"
"ENSG00000182446"	"NPLOC4"	"protein_coding"	3128.32146371338	-0.106086229923626	0.120393906827154	-0.881159459971096	0.378231518158318	0.727899351053026	"NOT"
"ENSG00000183856"	"IQGAP3"	"protein_coding"	2058.81340842328	0.133577692359386	0.151660270393764	0.880769182413897	0.37844276297921	0.728222814127897	"NOT"
"ENSG00000165118"	"C9orf64"	"protein_coding"	408.997737508374	-0.139836859096854	0.158796401647631	-0.880604709212189	0.378531808841909	0.728261827177468	"NOT"
"ENSG00000163346"	"PBXIP1"	"protein_coding"	1332.28510656434	0.156128617319738	0.177304306127389	0.880568671623595	0.378551321330653	0.728261827177468	"NOT"
"ENSG00000176148"	"TCP11L1"	"retained_intron"	848.125488884416	-0.149231946075467	0.16948689421897	-0.880492540518593	0.378592544418873	0.728261827177468	"NOT"
"ENSG00000285676"	"AL158212.5"	"lncRNA"	56.0370541090923	-0.2795903797536	0.317662030950495	-0.880150450832986	0.378777811528521	0.728447478034772	"NOT"
"ENSG00000139531"	"SUOX"	"protein_coding"	304.361427295587	0.157978754287734	0.179497109929545	0.880118651212509	0.378795036231763	0.728447478034772	"NOT"
"ENSG00000099365"	"STX1B"	"protein_coding"	57.6302724054268	0.287697429379874	0.326915759725155	0.880035363305052	0.378840152560985	0.728447478034772	"NOT"
"ENSG00000115970"	"THADA"	"protein_coding"	441.459187746541	-0.145137564015435	0.164935771186953	-0.879964139803993	0.378878736330184	0.728447478034772	"NOT"
"ENSG00000270379"	"HEATR9"	"retained_intron"	11.7400361502442	0.699386825227234	0.794833860400516	0.879915740976125	0.378904956713404	0.728447478034772	"NOT"
"ENSG00000013288"	"MAN2B2"	"protein_coding"	562.463064716537	-0.137235953108739	0.155999706148885	-0.879719305225881	0.379011388536037	0.728548905798996	"NOT"
"ENSG00000229915"	"AC016999.1"	"lncRNA"	112.8131502292	-0.209060650867245	0.237661025261039	-0.879658962329308	0.379044086911547	0.728548905798996	"NOT"
"ENSG00000164329"	"TENT2"	"retained_intron"	428.843034844185	-0.233787273159596	0.265899506758126	-0.879231691739316	0.379275664301786	0.728910965683655	"NOT"
"ENSG00000181381"	"DDX60L"	"retained_intron"	923.176490523356	0.15496239295293	0.176305687623983	0.878941542052953	0.379432972819211	0.729021430622754	"NOT"
"ENSG00000109618"	"SEPSECS"	"protein_coding"	159.803893143855	-0.191080923455195	0.217411238727175	-0.878891655159461	0.379460023705415	0.729021430622754	"NOT"
"ENSG00000213997"	"PGAM1P7"	"processed_pseudogene"	15.1735058829157	0.53197877135415	0.605298631397371	0.878869939167122	0.379471799450123	0.729021430622754	"NOT"
"ENSG00000196196"	"HRCT1"	"protein_coding"	28.9569492815952	-0.405682918209462	0.461629205052192	-0.878806873069471	0.379505999035508	0.729021430622754	"NOT"
"ENSG00000287331"	"AC106045.1"	"lncRNA"	13.9511887256819	0.53328476841549	0.606886842453783	0.87872191504317	0.379552073208004	0.729026924173862	"NOT"
"ENSG00000197406"	"DIO3"	"protein_coding"	20.8571682726468	-0.452005187608944	0.514547772858477	-0.878451353696298	0.379698826115757	0.729225773744629	"NOT"
"ENSG00000186106"	"ANKRD46"	"protein_coding"	123.631280615705	-0.325827399320249	0.370981491304744	-0.878284784974884	0.37978919060571	0.729316294310566	"NOT"
"ENSG00000151376"	"ME3"	"protein_coding"	711.757068688644	0.15240942166502	0.17359893012871	0.87793986721013	0.379976352510482	0.729592655002485	"NOT"
"ENSG00000205922"	"ONECUT3"	"protein_coding"	178.489222797082	-0.175210175402333	0.199631868596327	-0.877666359756533	0.380124805504235	0.729741405672604	"NOT"
"ENSG00000186907"	"RTN4RL2"	"protein_coding"	117.25380934924	0.204951120508879	0.233530465217006	0.877620486553776	0.38014970781963	0.729741405672604	"NOT"
"ENSG00000143493"	"INTS7"	"nonsense_mediated_decay"	751.947938506264	0.139050296826776	0.158457435212245	0.877524596056511	0.380201765313106	0.729741405672604	"NOT"
"ENSG00000270012"	"AC232271.1"	"lncRNA"	32.5712397488354	-0.351478275800623	0.40055490663083	-0.877478393054768	0.380226849784362	0.729741405672604	"NOT"
"ENSG00000235058"	"ZMYND10-AS1"	"lncRNA"	27.4443245273367	-0.39670393854922	0.452263209700621	-0.877152795187167	0.380403651774303	0.729940476255357	"NOT"
"ENSG00000167378"	"IRGQ"	"protein_coding"	343.252676863612	-0.183255784313006	0.20892706856922	-0.877128012028232	0.380417111276651	0.729940476255357	"NOT"
"ENSG00000105136"	"ZNF419"	"protein_coding"	102.761788063983	-0.252318472818885	0.287730935154862	-0.876925078226582	0.380527333737195	0.729974165386558	"NOT"
"ENSG00000123131"	"PRDX4"	"protein_coding"	2794.99292339037	-0.153257197238846	0.174775588049263	-0.87687988322287	0.380551883844138	0.729974165386558	"NOT"
"ENSG00000184983"	"NDUFA6"	"protein_coding"	773.201876886984	0.165400866821924	0.1886310263841	0.876848681749344	0.38056883317718	0.729974165386558	"NOT"
"ENSG00000286031"	"AC232271.2"	"lncRNA"	20.1109799032102	0.454850496847802	0.518795240799638	0.876743773028303	0.380625825324027	0.729974165386558	"NOT"
